id,domain,name,verdict,segment,confidence,reasoning,country,city,industry,employee_count,employee_range,linkedin_url,website_url,first_run_id,created_at
167647,yamaha-motor-india.com,India Yamaha Motor Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167648,sentisspharma.com,Sentiss Pharma Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167649,divislabs.com,DIVIS LABORATORIES,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167653,triedge.in,triedge.in,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167656,krishijagran.com,Krishi Jagran,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167657,sulavineyards.com,Sula Vineyards,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167658,solargroup.com,Solar Industries India Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167659,global.ntt,NTT DATA India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167662,satincreditcare.com,Satin Creditcare Network Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167663,soulace.in,SoulAce,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167665,cemindia.co.in,ITD  Cementation India Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167669,efsindia.co,EFS Facilities Services India Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167670,capitalnumbers.com,Capital Numbers,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167672,raspl.com,RENOVISION AUTOMATION SERVICES PVT.LTD,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167674,jaipuria.ac.in,Jaipuria Institute of Management,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167676,netwebindia.com,Netweb Technologies India Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167678,bitsilica.com,BITSILICA,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167681,pyjamahr.com,Heyu,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167682,techfully.io,Techfully,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167684,hiredesigners.in,HireDesigners,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167685,jobsflix.in,JobsFlix,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167686,iitp.ac.in,"Indian Institute of Technology, Patna",f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167687,seashellgroup.in,Seashell Logistics Pvt Ltd,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167688,nimbuspost.com,NimbusPost,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167689,jobsnet.in,Fresher Jobs / Entry-Level Jobs,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167690,phfi.org,Public Health Foundation of India (PHFI),f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167691,v2soft.com,V2Soft,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167692,blenheimchalcot.in,Blenheim Chalcot India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167694,kogta.in,KOGTA FINANCIAL (INDIA) LIMITED,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167695,whitecrowresearch.com,WhiteCrow Research,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167696,sureminds.co.in,Sureminds Solutions Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167697,cordeliacruises.com,Cordelia Cruises,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167698,zamilsteel.co.in,Zamil Steel Buildings India Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167699,3one4capital.com,3one4 Capital,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167700,rohanbuilders.com,Rohan Builders,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167704,dewsolutions.in,Dew Solutions Pvt Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167705,raphe.com,Raphe mPhibr,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167706,mmc.com,Marsh McLennan India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167708,sarthee.com,"Sarthee Consultancy - A Global Recruitment Company - Africa Jobs, Dubai Jobs, India Jobs, Gulf Jobs",f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167709,akshayakalpa.org,Akshayakalpa Organic,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167712,enrichbeauty.com,Enrich,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167713,nowintern.in,NowIntern,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167716,bajajtechai.com,Bajaj Tech.AI,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167717,bits-pilani-wilp.ac.in,BITS Pilani Work Integrated Learning Programmes,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167720,technoparktoday.com,TechnoparksToday,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167722,hiringbooster.com,HiringBooster India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167723,algotale.com,Algotale Group,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167724,smctradeonline.com,SMC Group,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167726,ambecs.com,Ambe Consultancy Services Pvt Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167727,sumanhr.com,SUMAN HR CONSULTANTS,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167729,wheelseye.com,WheelsEye,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167730,powerprojectsindia.com,Power Projects,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167734,igib.res.in,CSIR-IGIB,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167735,hireninternational.com,Hiren International,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167736,coffeebeans.io,CoffeeBeans,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167739,ecolab.com,Ecolab Digital Center,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167740,artha.green,Artha Energy Resources,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167741,gharda.com,Gharda Chemicals Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167745,hrpc.in,HR PLACEMENT CONSULTANTS (HRPC),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167747,aeconstech.com,AECONS INFOTECH PVT. LTD.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167748,trigent.com,Trigent Software - Professional Services,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167750,lsip.com,Lightspeed India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167751,universal-software.com,Universal Software,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167752,inamigosfoundation.org.in,InAmigos Foundation (IAF),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167754,capricornlogistics.com,Capricorn Logistics Pvt. Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167755,pearlacademy.com,Pearl Academy,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167758,aima.in,All India Management Association (AIMA),f,,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167759,electronicafinance.com,Electronica Finance Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167761,samsungcnt.com,Samsung C&T India Pvt. Ltd,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167762,thefastway.in,The Fast Way,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167763,truebalance.io,Balancehero India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167764,360.one,IIFL Wealth,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167765,mid-townsoftware.com,Midtown Software,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167768,bikano.com,Bikano,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167769,ippbonline.bank.in,India Post Payments Bank,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167770,jindalsaw.com,Jindal Saw Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167771,ardem.com,ARDEM Data Services,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167772,educorekota.com,Educore,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167773,javadeveloperzone.com,Java Developer Zone,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167774,outlookindia.com,Outlook Publishing (India) Pvt. Ltd.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167775,saeindia.org,SAEINDIA,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167777,taskmo.com,Taskmo,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167778,trif.in,Transform Rural India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167779,thegatewaycorp.com,Gateway Group of Companies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167781,ufaber.com,uFaber Edutech Pvt Ltd,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167782,rayspowerinfra.com,Rays Power Infra Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167783,medikabazaar.com,Medikabazaar,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167784,ekamobility.com,EKA,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167785,vahan.ai,Vahan.ai,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167786,metvy.com,Metvy,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167787,saurenergy.com,Saur Energy International Magazine,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167791,techverito.com,TechVerito,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167794,wheelsindia.com,Wheels India Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167795,amahahealth.com,Amaha,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167796,houseofindya.com,Indya,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167797,venturecatalysts.in,Venture Catalysts++ | India's 1st Multi-Stage VC,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167798,clirnet.com,CLIRNET,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167800,argus-p.com,Argus Partners (Solicitors & Advocates),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167801,tradeindia.com,TradeIndia.com - Infocom Network Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167803,gmraerotech.in,GMR Aero Technic,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167804,trackier.com,Trackier,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167806,pbil.in,PRAN Beverages (India) Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167808,coursecouponclub.com,Best Certification Courses | 100%OFF Coupon Codes | Cursos gratuitos - Course Coupon Club,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167811,emoenergy.in,EMO.energy,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167813,hindware.com,Hindware Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167814,growhut.ai,Growhut,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167815,relaxofootwear.com,RELAXO FOOTWEARS LIMITED,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167816,wellbeingnutrition.com,Wellbeing Nutrition,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167819,flexiloans.com,FlexiLoans,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167821,sudlife.in,Star Union Dai-ichi Life Insurance Company Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167823,industryresearch.co,Industry Research Co,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167824,iimmumbai.ac.in,Indian Institute of Management Mumbai,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167827,dailyrounds.org,DailyRounds / Marrow,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167828,eeupdate.com,Electronics and Electrical Design,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167829,realtynxt.com,RealtyNXT,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167832,worldline.com,Worldline Global Services,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167833,pacificgroupcompanies.com,Pacific Group of Companies,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167835,kfintech.com,KFin Technologies Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167836,iiitb.ac.in,International Institute of Information Technology Bangalore,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167839,webkul.com,Webkul,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167840,houseeazy.com,HouseEazy,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167841,gofasterr.com,Pharma Jobs,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167842,macappstudio.com,MacAppStudio,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167844,intglobal.com,Indus Net Technologies (INT.),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167845,damensch.com,DaMENSCH,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167846,open.money,Open Financial Technologies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167850,rubicon.co.in,Rubicon Research Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167851,shriramproperties.com,Shriram Properties Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167852,soegjobs.com,SOEG Consulting LLP,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167854,novushitech.com,Novus Hi-Tech,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167855,wyreflow.com,Wyreflow Technologies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167856,ondc.org,Open Network For Digital Commerce (ONDC),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167857,career-edge.in,Career Edge,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167861,rustomjee.com,Rustomjee,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167863,indihire.com,IndiHire,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167864,credable.in,CredAble,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167865,sattvahuman.com,Sattva Human,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167866,globant.com,Globant in India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167870,mcdindia.com,McDonald's India – North and East,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167871,everestind.com,Everest Industries Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167873,siroclinpharm.com,SIRO,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167876,aramya.in,Aramya,f,,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167877,kochhar.com,Kochhar & Co.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167878,veerahealth.com,Veera Health,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167880,metamorfs.com,METAMORFS,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167881,raiseholding.co,Raise Financial Services,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167882,nsdl.co.in,National Securities Depository Limited (NSDL),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167884,omaxe.com,Omaxe Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167885,tlcgroup.com,TLC DigiTech Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167886,agriculturetoday.in,Agriculture Today Group,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167888,dbcorpltd.com,Dainik Bhaskar Group (दैनिक भास्कर),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167889,visionias.in,Vision IAS,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167891,nsrcel.org,NSRCEL,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167894,lotusithub.com,Lotus IT Hub,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167895,resustainability.com,Re Sustainability Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167897,amantyatech.com,Amantya Technologies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167900,haldiapetrochemicals.com,Haldia Petrochemicals Ltd,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167901,hepl.com,HEPL,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167902,insurancedekho.com,InsuranceDekho,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167905,indofil.com,Indofil Industries Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167907,resumemate.io,Resume Mate,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167908,nitorinfotech.com,"Nitor Infotech, an Ascendion Company",f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167909,canopusinfosystems.com,Canopus Infosystems - A CMMI Level 3 Company,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167910,bakertilly.in,ASA,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167911,educategirls.ngo,Educate Girls,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167913,badabusiness.com,Bada Business Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167915,frankfinn.com,Frankfinn Aviation Services Pvt. Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167916,kginvicta.com,KG Invicta Services (KGiS),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167917,flipspaces.com,Flipspaces,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167918,workindia.in,WorkIndia,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167919,solitontech.com,Soliton Technologies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167924,peoplestaff.in,People Staffing Solutions,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167926,focusinfotech.com,Future Focus Infotech Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167930,mindray.com,Mindray India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167935,graygraph.com,Graygraph Technologies Pvt Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167936,testunity.com,TestUnity,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167937,hartek.com,HARTEK GROUP,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167938,boschrexroth.co.in,Bosch Rexroth India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167940,ceeq.in,CeeQ,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167941,fynd.com,Fynd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167942,devplacement.com,Dev Placement ( jobs consultancy services ),f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167944,aubergine.co,Aubergine Solutions,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167945,indiaretailing.com,IndiaRetailing.com,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167949,shaktipumps.com,Shakti Pumps (I) Ltd.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167950,aequs.com,Aequs Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167951,balrakshabharat.org,Bal Raksha Bharat,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167953,webority.com,Webority Technologies,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167954,glbitm.org,GL Bajaj Institute of Technology and Management,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167955,smartinterviews.in,Smart Interviews,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167957,onelink.me,Instamart,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167961,signoffsemi.com,SignOff Semiconductors,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167968,kissht.com,Kissht,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167970,nativeengineeringsolutions.com,Native Engineering,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167971,idp.com,IDP India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167974,sumeru.com,Sumeru Solutions,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167975,faballey.com,FabAlley,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167977,zoomcar.com,Zoomcar,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167978,youthindiafoundation.com,Youth India Foundation,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167980,lentra.ai,Lentra,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167984,runwalenterprises.com,Runwal Enterprises,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167985,sisindia.com,SIS Group Enterprises,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167988,signatureglobal.in,Signature Global,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167991,famapp.in,Fam,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167992,savills.in,Savills India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167995,spykar.com,Spykar Lifestyles Pvt. Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167996,jaychemical.com,JAY Chemical Industries Private Limited,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
167999,radiantsemi.com,Radiant Semiconductors,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168004,camfil.in,Camfil India,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168005,merinolaminates.com,Merino Group,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168007,hireveda.com,HireVeda,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168008,centaurpharma.com,Centaur Pharmaceuticals Pvt. Ltd.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168009,heterohealthcare.com,HETERO HEALTHCARE LIMITED,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168010,seenrecruit.com,See & Recruit,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168013,clear-trail.com,ClearTrail Technologies,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168015,ssrana.in,S.S. Rana & Co.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168016,nexionpro.com,NexionPro Services,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168018,rpsg.in,RP Sanjiv Goenka Group,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168020,pepsicoindia.co.in,PepsiCo India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168021,greengold.tv,Green Gold Animation Pvt Ltd,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168023,progressive.in,Progressive Infotech Pvt. Ltd.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168024,canoai.tech,Cano Solutions Private Limited,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168025,rapteehv.com,Raptee.HV,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168027,thebriminc.com,The Briminc Softech,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168028,lgsoftindia.com,LG Soft India,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168030,hpmindia.com,HPM Chemicals & Fertilizers Ltd.,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168031,acumen.education,"Acumen, Part of Sannam S4 Group",f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168032,samunnati.com,Samunnati,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168035,amilifesciences.com,Ami Lifesciences Pvt. Ltd.,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168036,nitc.ac.in,National Institute of Technology Calicut,f,NOT_A_MATCH,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
168037,digicommsemi.com,Digicomm Semiconductor,f,OTHER,,,,,,,,,,122,2026-03-23 12:36:49.816597+00
